,ADDR,bun,ji,region_cd,소방청 / 화재·구조·구급 통계시스템,OCRN_YMD,DAM_AMT,DCSD_CNT,OCRN_MM,CSTS_CNT,YMAP_CRTS,ROAD_NM_ADDR,RSN_,XMAP_CRTS,SN,GEOM,INJPSN_CNT
629,"울산광역시 울주군 온산읍 삼평리 73, 586-1",586,1,3171025022,2014.0,25.0,0,0,8.0,0,4219355.606,,집중호우 인한 제방붕괴,14396684.24,344,POINT(14396684.2423 4219355.6054999996),0
630,울산광역시 울주군 서생면 대송리 산53,53,,3171031025,2014.0,25.0,0,0,8.0,0,4213434.127,,폭우 인한 산사태,14398941.95,348,POINT(14398941.945599999 4213434.1266999999),0
631,울산광역시 울주군 서생면 위양리 산31-1,31,1,3171031030,2014.0,25.0,0,0,8.0,0,4215243.012,,폭우 인한 산사태,14394054.86,349,POINT(14394054.860300001 4215243.0120000001),0
632,울산광역시 울주군 온산읍 강양리 691-1,691,1,3171025023,2014.0,25.0,0,0,8.0,0,4218449.975,,집중호우 인한 농로유실,14397790.34,350,POINT(14397790.3444 4218449.9752000002),0
633,울산광역시 울주군 서생면 명산리 산71-3,71,3,3171031022,2014.0,25.0,0,0,8.0,0,4210641.774,,폭우 인한 산사태,14393849.8,351,POINT(14393849.7961 4210641.7742999997),0
634,인천광역시 중구 신포로 45,45,,2811000000,2020.0,23.0,0,0,7.0,0,4505215.937,인천광역시 중구 송학동3가 5-8,우천으로 인한 담장 전도,14095953.08,599,POINT(14095953.0845 4505215.9367000004),0
635,경상북도 경산시 남산면 상대리 산48-1,48,1,4729035036,2020.0,23.0,0,0,7.0,0,4270146.992,,폭우로 인한 법면 유실,14336279.06,600,POINT(14336279.063300001 4270146.9918),0
636,경상북도 경산시 남천면 송백리 413-1,413,1,4729037028,2020.0,23.0,0,0,7.0,0,4267247.642,,폭우로 인한 법면 유실,14334509.64,601,POINT(14334509.640000001 4267247.6420999998),0
637,경기도 양평군 양평읍 쉬자파크길 282,282,,4183025000,2020.0,28.0,4586,0,7.0,0,4511094.229,경기도 양평군 양평읍 백안리 산68-5,폭우로 인한 법면 유실,14196685.98,603,POINT(14196685.9804 4511094.2287999997),0
638,경기도 양평군 양평읍 쉬자파크길 198,198,,4183025000,2020.0,28.0,20911,0,7.0,0,4509718.96,경기도 양평군 양평읍 대흥리 산36-1,폭우로 인한 임도 법면 유실,14198177.66,604,POINT(14198177.661499999 4509718.9599000001),0
639,경기도 양평군 청운면 갈운큰골길 103,103,,4183037000,2020.0,28.0,18481,0,7.0,0,4510813.547,경기도 양평군 청운면 갈운리 산261-1,폭우로 인한 임도 계곡부 토사유출,14223870.2,605,POINT(14223870.199999999 4510813.5470000003),0
640,경기도 양평군 서종면 두터골길 53-4,53,4,4183035000,2020.0,28.0,110061,0,7.0,0,4132126.095,경기도 양평군 서종면 서후리 산56-1,폭우로 인한 임도 계곡부 토사유출,14208314.3,606,POINT(14208314.302999999 4132126.0953000002),0
641,충청북도 진천군 이월면 신계리 868,868,,4375035030,2020.0,1.0,1714,0,8.0,0,4431758.059,,호우로 인한 법면 유실,14182172.15,607,POINT(14182172.145099999 4431758.0586999999),0
642,경기도 용인시 수지구 고기동 755-45,755,45,4146510400,2020.0,2.0,20186,0,8.0,0,4489671.218,,폭우로 인한 법면 유실,14143765.16,608,POINT(14143765.162 4489671.2175000003),0
643,경기도 용인시 처인구 역북동 382-1,382,1,4146110200,2020.0,2.0,22747,0,8.0,0,4472392.525,,폭우로 인한 법면 유실,14158433.94,609,POINT(14158433.9428 4472392.5248999996),0
644,경기도 용인시 처인구 역북동 551-24,551,24,4146110200,2020.0,2.0,8399,0,8.0,0,4471914.762,,폭우로 인한 법면 유실,14157244.94,610,POINT(14157244.939300001 4471914.7615999999),0
645,경기도 용인시 처인구 삼가동 445-9,445,9,4146110300,2020.0,2.0,37841,0,8.0,0,4472267.954,,폭우로 인한 법면 유실,14156285.88,612,POINT(14156285.8774 4472267.9539999999),0
646,경기도 용인시 처인구 삼가동 133-1,133,1,4146110300,2020.0,2.0,44536,0,8.0,0,4473390.264,,폭우로 인한 법면 유실,14156100.39,613,POINT(14156100.3857 4473390.2642000001),0
647,경기도 용인시 처인구 남동 129-1,129,1,4146110400,2020.0,2.0,48536,0,8.0,0,4470576.863,,폭우로 인한 법면 유실,14159441.68,614,POINT(14159441.684699999 4470576.8628000002),0
648,경기도 용인시 처인구 호동 432-1,432,1,4146110900,2020.0,2.0,3688,0,8.0,0,4464801.853,,폭우로 인한 법면 유실,14167748.72,615,POINT(14167748.7236 4464801.8526999997),0
649,경기도 용인시 처인구 포곡읍 마성리 61-1,61,1,4146125025,2020.0,2.0,12599,0,8.0,0,4477926.798,,폭우로 인한 법면 유실,14159495.02,616,POINT(14159495.017899999 4477926.7977999998),0
650,경기도 용인시 처인구 모현읍 오산리 412-6,412,6,4146125328,2020.0,2.0,41160,0,8.0,0,4483087.71,,폭우로 인한 법면 유실,14154731.73,617,POINT(14154731.7348 4483087.7096999995),0
651,경기도 용인시 처인구 이동읍 천리 1040,1040,,4146125628,2020.0,2.0,22844,0,8.0,0,4465341.824,,폭우로 인한 법면 유실,14162054.9,618,POINT(14162054.898700001 4465341.8244000003),0
652,경기도 용인시 처인구 이동읍 송전리 1030,1030,,4146125621,2020.0,2.0,75238,0,8.0,0,4457105.634,,폭우로 인한 법면 유실,14160156.65,619,POINT(14160156.645300001 4457105.6343999999),0
653,경기도 용인시 처인구 이동읍 서리 1077-48,1077,48,4146125629,2020.0,2.0,58624,0,8.0,0,4466036.434,,폭우로 인한 법면 유실,14157981.65,620,POINT(14157981.651699999 4466036.4336000001),0
654,경기도 용인시 처인구 이동읍 묵리 671-4,671,4,4146125627,2020.0,2.0,36660,0,8.0,0,4464560.758,,폭우로 인한 법면 유실,14163696.12,621,POINT(14163696.1153 4464560.7578999996),0
655,경기도 용인시 처인구 이동읍 덕성리 849,849,,4146125626,2020.0,2.0,9346,0,8.0,0,4461890.836,,폭우로 인한 법면 유실,14160368.54,622,POINT(14160368.541999999 4461890.8356999997),0
656,경기도 용인시 처인구 원삼면 목신리 380,380,,4146134029,2020.0,2.0,21117,0,8.0,0,4457326.718,,폭우로 인한 법면 유실,14172105.67,625,POINT(14172105.668299999 4457326.7178999996),0
657,경기도 용인시 처인구 원삼면 독성리 462,462,,4146134027,2020.0,2.0,71113,0,8.0,0,4460948.014,,폭우로 인한 법면 유실,14173435.49,626,POINT(14173435.490900001 4460948.0141000003),0
658,경기도 용인시 처인구 원삼면 목신리 910-17,910,17,4146134029,2020.0,2.0,908948,0,8.0,0,4456259.559,,폭우로 인한 법면 유실,14171728.8,627,POINT(14171728.7962 4456259.5585000003),0
659,경기도 용인시 처인구 원삼면 문촌리 201-1,201,1,4146134031,2020.0,2.0,117969,0,8.0,0,4461227.689,,폭우로 인한 법면 유실,14170038.29,628,POINT(14170038.2873 4461227.6893999996),0
660,경기도 용인시 처인구 원삼면 미평리 448-1,448,1,4146134025,2020.0,2.0,57489,0,8.0,0,4464879.667,,폭우로 인한 법면 유실,14173990.49,629,POINT(14173990.485400001 4464879.6665000003),0
661,경기도 용인시 처인구 원삼면 가재월리 295,295,,4146134032,2020.0,2.0,32888,0,8.0,0,4463824.639,,폭우로 인한 법면 유실,14173821.19,630,POINT(14173821.1907 4463824.6391000003),0
662,경기도 용인시 처인구 원삼면 고당리 57-3,57,3,4146134021,2020.0,2.0,109026,0,8.0,0,4462289.652,,폭우로 인한 법면 유실,14171851.63,631,POINT(14171851.6261 4462289.6514999997),0
663,경기도 용인시 처인구 원삼면 죽능리 954-27,954,27,4146134028,2020.0,2.0,38412,0,8.0,0,4458353.601,,폭우로 인한 법면 유실,14171609.57,632,POINT(14171609.573000001 4458353.6009999998),0
664,경기도 용인시 처인구 원삼면 사암리 1185-1,1185,1,4146134022,2020.0,2.0,62195,0,8.0,0,4466712.6,,폭우로 인한 법면 유실,14171663.99,633,POINT(14171663.986 4466712.5994999995),0
665,경기도 용인시 처인구 백암면 고안리 973-16,973,16,4146135024,2020.0,2.0,4689,0,8.0,0,4456758.436,,폭우로 인한 법면 유실,14181535.71,634,POINT(14181535.7094 4456758.4360999996),0
666,경기도 용인시 처인구 백암면 옥산리 1639-1,1639,1,4146135025,2020.0,2.0,33443,0,8.0,0,4454094.421,,폭우로 인한 법면 유실,14181994.74,635,POINT(14181994.735300001 4454094.4214000003),0
667,경기도 용인시 처인구 백암면 근창리 1025,1025,,4146135030,2020.0,2.0,58676,0,8.0,0,4462811.543,,폭우로 인한 법면 유실,14177112.52,636,POINT(14177112.5184 4462811.5432000002),0
668,경기도 용인시 처인구 백암면 백봉리 1330-4,1330,4,4146135023,2020.0,2.0,118755,0,8.0,0,4460959.873,,폭우로 인한 법면 유실,14180893.66,637,POINT(14180893.6631 4460959.8724999996),0
669,경기도 용인시 처인구 백암면 근곡리 564-1,564,1,4146135031,2020.0,2.0,99041,0,8.0,0,4463662.14,,폭우로 인한 법면 유실,14176681.79,638,POINT(14176681.789899999 4463662.1398999998),0
670,경기도 용인시 처인구 백암면 근삼리 1081,1081,,4146135029,2020.0,2.0,61730,0,8.0,0,4459094.464,,폭우로 인한 법면 유실,14178934.56,639,POINT(14178934.5625 4459094.4637000002),0
671,경기도 용인시 처인구 백암면 옥산리 130,130,,4146135025,2020.0,2.0,51379,0,8.0,0,4454427.699,,폭우로 인한 법면 유실,14184199.55,640,POINT(14184199.5514 4454427.6988000004),0
672,경기도 용인시 처인구 백암면 옥산리 1860,1860,,4146135025,2020.0,2.0,31183,0,8.0,0,4454177.391,,폭우로 인한 법면 유실,14184201.08,641,POINT(14184201.0765 4454177.3908000002),0
673,경기도 용인시 처인구 백암면 백암리 255-2,255,2,4146135021,2020.0,2.0,139942,0,8.0,0,4462604.915,,폭우로 인한 법면 유실,14179905.4,642,POINT(14179905.402000001 4462604.9151999997),0
674,경기도 용인시 처인구 백암면 근삼리 183,183,,4146135029,2020.0,2.0,6127,0,8.0,0,4459871.173,,폭우로 인한 법면 유실,14178404.37,643,POINT(14178404.369999999 4459871.1733999997),0
675,경기도 용인시 처인구 양지면 양지리 788-5,788,5,4146136021,2020.0,2.0,57987,0,8.0,0,4470947.934,,폭우로 인한 법면 유실,14167743.02,644,POINT(14167743.0241 4470947.9336000001),0
676,경기도 용인시 처인구 양지면 남곡리 312,312,,4146136022,2020.0,2.0,5993,0,8.0,0,4470326.955,,폭우로 인한 법면 유실,14168245.78,645,POINT(14168245.7763 4470326.9545),0
677,경기도 용인시 처인구 양지면 평창리 322,322,,4146136023,2020.0,2.0,26231,0,8.0,0,4470489.067,,폭우로 인한 법면 유실,14172401.62,646,POINT(14172401.622300001 4470489.0670999996),0
678,경기도 용인시 기흥구 공세동 28-2,28,2,4146310700,2020.0,2.0,39778,0,8.0,0,4471017.544,,폭우로 인한 법면 유실,14151216.28,647,POINT(14151216.2764 4471017.5440999996),0
679,경기도 용인시 기흥구 상하동 148-2,148,2,4146311700,2020.0,2.0,19541,0,8.0,0,4474855.54,,폭우로 인한 법면 유실,14153536.31,648,POINT(14153536.3082 4474855.5398000004),0
680,경기도 용인시 기흥구 보정동 249-1,249,1,4146311800,2020.0,2.0,52436,0,8.0,0,4483810.87,,폭우로 인한 법면 유실,14149323.37,649,POINT(14149323.3664 4483810.8696999997),0
681,경기도 평택시 청북읍 서해로 1570-1,1570,1,4122025900,2020.0,3.0,0,3,8.0,4,4443545.802,경기도 평택시 청북읍 후사리 265-35,폭우로 인한 법면 유실,14130870.56,650,POINT(14130870.557800001 4443545.8024000004),1
682,경기도 용인시 처인구 원삼면 좌항리 182-1,182,1,4146134023,2020.0,3.0,12803,0,8.0,0,4467441.652,경기도 용인시 처인구 원앙로 591번길 37,폭우로 인한 법면 유실,14172855.03,651,POINT(14172855.0266 4467441.6523000002),0
683,경상남도 고성군 개천면 좌연리 산276,276,,4882038029,2021.0,5.0,0,0,7.0,0,4173099.395,,폭우로 인한 임야사면 유실,14279103.26,707,POINT(14279103.2578 4173099.3947000001),0
684,경상남도 고성군 개천면 좌연리 산289-7,289,7,4882038029,2021.0,5.0,0,0,7.0,0,4172405.772,,폭우로 인한 임야사면 유실,14279118.51,708,POINT(14279118.5086 4172405.7714999998),0
685,경상남도 고성군 개천면 좌연리 산284-9,284,9,4882038029,2021.0,5.0,0,0,7.0,0,4173925.135,,폭우로 인한 임야사면 유실,14278772.31,709,POINT(14278772.305 4173925.1348999999),0
686,경상남도 고성군 회화면 녹명리 산98,98,,4882040026,2021.0,5.0,0,0,7.0,0,4173214.323,,폭우로 인한 임야사면 유실,14289121.01,710,POINT(14289121.0101 4173214.3226999999),0
687,경상남도 고성군 마암면 성전리 산78,78,,4882041027,2021.0,5.0,0,0,7.0,0,4174485.003,,폭우로 인한 임야사면 유실,14284057.31,711,POINT(14284057.3091 4174485.0029000002),0
688,전라남도 여수시 소라면 죽림리 1122-2,1122,2,4613031022,2021.0,7.0,0,0,7.0,0,4132169.811,,폭우로 인한 법면 유실,14208748.17,712,POINT(14208748.1708 4132169.8108000001),0
689,경상남도 고성군 마암면 화산리 산47,47,,4882041024,2021.0,23.0,0,0,8.0,0,4172758.154,,폭우로 인한 임야사면 유실,14287240.6,713,POINT(14287240.601299999 4172758.1538999998),0
690,경상북도 의성군 사곡면 오상리,,,4773034033,2021.0,30.0,0,0,8.0,0,4345705.713,,호우로 인한 법면 유실,14331974.0,714,POINT(14331974.004699999 4345705.7130000005),0
